ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNMA,FA_RDNDA,FA_RDNZC,FA_TELNO,LOAD_DTM
S10,경상남도교육청,거제시,교습소,3000018011,홍쌤컴퓨터교습소,20181205,20181205,개원,        ,99991231,63,9,기타(대),기타(중),"컴퓨터초급(기초,한글)",컴퓨터(소),"컴퓨터초급(기초,한글):80000, 컴퓨터 중급(파포,엑셀,사진편집&동영상,ITO,IC이,DIAT):100000, 컴퓨터초급(기초,한글):120000, 컴퓨터 중급(파포,엑셀,사진편집&동영상,ITO,IC이,DIAT):150000, 컴퓨터초급(기초,한글):170000, 컴퓨터 중급(파포,엑셀,사진편집&동영상,ITO,IC이,DIAT):200000, 컴퓨터 고급(컴활,워드,GTQ,MOS,E-TEST,파이썬):240000",Y,N,경상남도 거제시 아주2로2길 13-1,", 상가동 102호(일부) (아주동, 대동다숲아파트2단지)",53306,,20231018
S10,경상남도교육청,거제시,학원,9290,21세기CAD미디어컴퓨터학원,20051110,20051110,개원,        ,99991231,490,20,기타(대),기타(중),"컴퓨터(소),",컴퓨터(소), ,Y,N,경상남도 거제시 옥포로 275,(옥포동),53224,055-687-6002,20231018
S10,경상남도교육청,거제시,학원,5575,ITROAD컴퓨터학원,20030520,20030520,개원,        ,99991231,165,30,종합(대),,"전산회계,컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",, ,Y,N,경상남도 거제시 고현로 138-36,", 4층 (고현동)",53260,055-637-5457,20250831
S10,경상남도교육청,거제시,학원,3000016538,SW코딩학원,20170731,20170731,개원,        ,99991231,52,49,정보,정보,,정보교과, ,Y,N,경상남도 거제시 수양로 440,", 401호 (수월동)",53237,055-9504-393,20231018
S10,경상남도교육청,거제시,학원,10391,WIN삼성컴퓨터학원,20061016,20061016,개원,        ,99991231,96,15,기타(대),기타(중),"컴퓨터(소),",컴퓨터(소), ,Y,N,경상남도 거제시 거제중앙로13길 13-1,", 302호 일부 (고현동, 인탑파미유)",53256,055-632-8799,20231018
S10,경상남도교육청,거제시,학원,3000017673,가야직업학원,20180802,20180802,개원,        ,99991231,820,67,종합(대),,"도배,미장,전산회계,컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",, ,Y,N,경상남도 거제시 옥포대첩로 26,", 301호 (옥포동, CJ아쿠아빌Ⅱ)",53228,055-905-1185,20260111
S10,경상남도교육청,거제시,학원,1000001169,대한컴퓨터학원,20000830,20000830,개원,        ,99991231,50,15,기타(대),기타(중),"컴퓨터(소),",컴퓨터(소), ,Y,N,경상남도 거제시 장평로4길 2,(장평동),53267,055-636-6365,20231018
S10,경상남도교육청,거제시,학원,3000016391,상동컴퓨터학원,20170517,20170517,개원,        ,99991231,144,16,기타(대),기타(중),컴퓨터(소),컴퓨터(소), ,Y,N,경상남도 거제시 상동5길 117-40,", 상동프라자 103-1호 (상동동)",53295,055-638-4070,20250907
S10,경상남도교육청,거제시,학원,1000000210,월드비젼영재사관학원,19930921,19930921,개원,        ,99991231,280,30,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어),","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,경상남도 거제시 성산로2길 2,", 2층 (옥포동)",53221,055-688-1073,20231018
S10,경상남도교육청,거제시,학원,3000017052,진선교육코딩학원,20171228,20171228,개원,        ,99991231,130,35,기타(대),기타(중),기타(소),기타(소), ,Y,N,경상남도 거제시 수양로 508-1,", 2층 일부 (양정동)",53236,055-636-3709,20250914
S10,경상남도교육청,거창군,학원,12272,거창컴퓨터학원,20080408,20080408,개원,        ,99991231,40,24,기타(대),기타(중),컴퓨터(소),컴퓨터(소), ,Y,N,경상남도 거창군 거창읍 상동7길 92,", 2층 (거창읍)",50132,055-941-0011,20241215
S10,경상남도교육청,거창군,학원,3000019073,와이즈코딩러닝센터학원,20200122,20200122,개원,        ,99991231,100,55,정보,정보,"정보교과,",정보교과, ,Y,N,경상남도 거창군 거창읍 강변로8길 11,", 2층",50139,010-3535-7367,20260412
S10,경상남도교육청,거창군,학원,1267,한국컴퓨터학원,19950925,19950925,개원,        ,99991231,300,60,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,N,N,경상남도 거창군 거창읍 중앙로1길 67,(거창읍),50134,055-944-0096,20251026
S10,경상남도교육청,고성군,학원,6182,중앙컴퓨터학원,19900122,19900122,개원,        ,99991231,60,20,기타(대),기타(중),컴퓨터(소),컴퓨터(소), ,Y,N,경상남도 고성군 고성읍 중앙로 17,(고성읍),52942,055-673-3393,20251207
S10,경상남도교육청,김해시,학원,3000021074,SW미래영재컴퓨터학원,20220614,20220614,개원,        ,99991231,160,32,기타(대),기타(중),"컴퓨터(소),",컴퓨터(소), ,Y,N,경상남도 김해시 율하1로 102,", 203호 (율하동, 경보코아)",51019,,20250921
S10,경상남도교육청,김해시,학원,1000002144,경남컴퓨터학원,19930909,19930909,개원,        ,99991231,268,28,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,경상남도 김해시 삼계중앙로 30,", 301호 (삼계동, 김해메디칼센타)",50902,055-333-3841,20250406
S10,경상남도교육청,김해시,학원,1000002140,그린컴퓨터학원,19941001,19941011,개원,        ,99991231,160,50,종합(대),,"보습,컴퓨터(소)",, ,Y,N,경상남도 김해시 평전로 181,", 2층 일부 (내동)",50889,055-332-5274,20231231
S10,경상남도교육청,김해시,학원,3000010440,김해컴퓨터학원,20110616,20110616,개원,        ,99991231,700,70,직업기술,컴퓨터,"전산회계,컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,경상남도 김해시 분성로 230,", 501호 502호 503호 (외동, 리버에비뉴)",50938,055-324-7151,20250921
S10,경상남도교육청,김해시,학원,3000016890,더조은컴퓨터아트학원,20171127,20171124,개원,        ,99991231,1420,60,종합(대),,"디자인,전산회계,",, ,Y,N,경상남도 김해시 분성로 174,", 6층 전부 (외동)",50962,,20231018
S10,경상남도교육청,김해시,학원,15620,동양캐드/전산회계/컴퓨터학원,20110101,20101124,개원,        ,99991231,198,85,종합(대),,"전산회계,컴퓨터(정보처리,통신기기,인터넷,소프트웨어),",, ,Y,N,경상남도 김해시 장유로 188,", 301호, 405호 (부곡동)",50976,055-311-8575,20231018
S10,경상남도교육청,김해시,학원,7315,동원컴퓨터학원,19990414,19990414,개원,        ,99991231,800,110,종합(대),,"전산회계,직업상담,컴퓨터,컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",, ,Y,N,경상남도 김해시 활천로178번길 1,", ,3층 (어방동)",50837,055-327-6022,20260412
S10,경상남도교육청,김해시,학원,13312,삼계클라이영어&컴퓨터학원,20080714,20080714,개원,        ,99991231,288,0,종합(대),,,, ,Y,N,경상남도 김해시 삼계중앙로 29,", 502호 (삼계동, 일송프라자)",621070,055-339-8253,20250706
S10,경상남도교육청,김해시,학원,1000002159,아이비영수학원,19970414,19970414,개원,        ,99991231,90,180,입시.검정 및 보습,기타(중),,컴퓨터(소), ,Y,N,경상남도 김해시 함박로101번길 23,", 111동 주상가 406호 (외동, 대동아파트)",50954,055-324-8884,20250706
S10,경상남도교육청,김해시,학원,1000002145,에디슨컴퓨터학원,19961223,19941103,개원,        ,99991231,120,30,기타(대),기타(중),"컴퓨터(소),",컴퓨터(소), ,Y,N,경상남도 김해시 활천로36번길 24,(삼정동),50934,055-333-9651,20231018
S10,경상남도교육청,김해시,학원,1483,웰컴퓨터학원,20020910,20020910,개원,        ,99991231,66,30,기타(대),기타(중),"컴퓨터(소),",컴퓨터(소), ,Y,N,경상남도 김해시 대청로 121,", B동, 412호 (대청동, 대청프라자) ",50994,055-312-3000,20231018
S10,경상남도교육청,김해시,학원,981,윈컴퓨터학원,20021128,20021128,개원,        ,99991231,120,20,기타(대),기타(중),컴퓨터(소),컴퓨터(소), ,Y,N,경상남도 김해시 우암로 29-1,", 2층 (외동,경원열쇠.도장) ",50955,055-322-5569,20260329
S10,경상남도교육청,김해시,학원,3000014752,율하IT컴퓨터학원,20151215,20151208,개원,        ,99991231,270,33,기타(대),기타(중),"컴퓨터(소),",컴퓨터(소), ,Y,N,경상남도 김해시 율하3로 56,", 403호 (율하동)",51018,055-328-0246,20231018
S10,경상남도교육청,김해시,학원,3000032670,창의영재코딩학원,20250804,20250804,개원,        ,        ,0,0,정보,정보,정보교과,정보교과, ,Y,N,경상남도 김해시 율하3로 71,(율하동) 301호,51014,,20251207
S10,경상남도교육청,김해시,학원,3000017030,코드스튜디오AI로봇코딩랩학원,20171221,20171221,개원,        ,99991231,240,15,정보,정보,정보교과,정보교과, ,Y,N,경상남도 김해시 율하1로 91,", 5층 501호 (율하동, 수림빌딩)",51014,,20260111
S10,경상남도교육청,김해시,학원,3000015339,탑캐드컴퓨터학원,20160613,20160613,개원,        ,99991231,64,30,기타(대),기타(중),컴퓨터(소),컴퓨터(소), ,Y,N,경상남도 김해시 번화1로79번길 2,", 703호 (대청동)",50988,055-313-1031,20250803
S10,경상남도교육청,남해군,학원,3000012558,엘리트컴퓨터학원,20200601,20130906,개원,        ,99991231,120,35,직업기술,,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어),",, ,Y,N,경상남도 남해군 남해읍 화전로78번길 1,(남해읍),52420,055-864-8077,20231018
S10,경상남도교육청,밀양시,교습소,3000026290,컴벤져스밀양입시컴퓨터교습소,20240115,20240115,개원,        ,        ,0,0,기타(대),,,, ,Y, ,경상남도 밀양시 중앙로 280-1,3층(삼문동),50436,,20240121
S10,경상남도교육청,밀양시,학원,1000004966,금성컴퓨터학원,20010306,20010306,개원,        ,99991231,95,58,기타(대),기타(중),"컴퓨터(소),",컴퓨터(소), ,Y,N,경상남도 밀양시 밀양대로 1770-1,(삼문동),627806,055-354-3344,20251221
S10,경상남도교육청,밀양시,학원,11603,밀양컴퓨터학원,20071001,20070911,개원,        ,99991231,46,46,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,경상남도 밀양시 백민로8길 32,", 2층 (내이동)",50422,055-352-4747,20250907
S10,경상남도교육청,밀양시,학원,12162,이지컴스쿨학원,20080314,20080314,개원,        ,99991231,149,30,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,경상남도 밀양시 중앙로 409,2층(내이동),50427,055-356-9821,20250831
S10,경상남도교육청,밀양시,학원,168,클릭컴퓨터학원,20021210,20021210,개원,        ,99991231,20,78,기타(대),기타(중),"컴퓨터(소),",컴퓨터(소), ,Y,N,경상남도 밀양시 꽃가람길 10,", 2층 (가곡동)",50442,055-353-4300,20231018
S10,경상남도교육청,사천시,교습소,3000021405,강쌤코딩정보교습소,20221111,20221111,개원,        ,99991231,90,9,정보,정보,일반A,정보교과,"일반A:150000, 일반B:190000, 일반C:230000, 고급A:100000, 고급B:120000, 고급C:160000, 고급D:200000, 고급E:240000, 고급F:120000, 고급G:90000, 고급H:20000",Y,N,경상남도 사천시 정동면 동계길 48,", 상가동 2층 (정동면, 대영풀리비안아파트)",52521,null,20260315
S10,경상남도교육청,사천시,학원,1000005335,삼천포미래컴퓨터학원,19891220,19891220,개원,        ,99991231,300,40,직업기술,컴퓨터,,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,경상남도 사천시 중앙로 105,", 3층 (벌리동)",52558,055-832-2188,20231018
S10,경상남도교육청,사천시,학원,1000005395,제일전산학원,19970430,19970430,개원,        ,99991231,144,60,직업기술,컴퓨터,,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,경상남도 사천시 사천읍 읍내1길 60,"(사천읍,박내과의원)",52518,055-853-1004,20231018
S10,경상남도교육청,사천시,학원,3000032198,컴벤져스컴퓨터학원,20241209,20241209,개원,        ,        ,0,36,직업기술,,,, ,Y,N,경상남도 사천시 정동면 반룡1로 52,(사천 KCC 스위첸)상가동 108호,52524,,20250126
S10,경상남도교육청,산청군,학원,1000005726,솔로넷컴퓨터학원,20000529,20000529,개원,        ,99991231,120,35,기타(대),기타(중),컴퓨터(소),컴퓨터(소), ,Y,N,경상남도 산청군 시천면 남명로 221,", 솔로넷컴퓨터학원 (시천면)",52234,055-973-3320,20250420
S10,경상남도교육청,산청군,학원,7108,영재컴퓨터학원,19900206,19900206,개원,        ,99991231,60,40,기타(대),기타(중),"컴퓨터(소),",컴퓨터(소), ,Y,N,경상남도 산청군 산청읍 덕계로 13-33,", 영재컴퓨터학원 (산청읍)",52219,055-973-1990,20231018
S10,경상남도교육청,양산시,교습소,3000032804,브레인조이코딩교습소,20251028,20251028,개원,        ,        ,0,6,기타(대),,,, ,Y, ,경상남도 양산시 물금읍 새실로 159,F동 106호,50653,,20251102
S10,경상남도교육청,양산시,교습소,3000032199,익투스로봇코딩교구교습소,20241219,20241219,개원,        ,        ,0,4,기타(대),기타(중),초급로봇코딩1,기타(소),"초급로봇코딩1:63000, 초급로봇코딩2:126000, 초급로봇코딩3:126000, 초급로봇코딩4:189000, 중급로봇코딩1:84000, 중급로봇코딩2:168000, 중급로봇코딩3:168000, 중급로봇코딩4:252000, 고급로봇코딩1:126000, 고급로봇코딩2:252000, 고급로봇코딩3:252000, 고급로봇코딩4:378000",Y, ,경상남도 양산시 동면 내송큰들로 107,상가동 312호 중 우측 일부(사송더샵데시앙 3단지),50644,,20250914
S10,경상남도교육청,양산시,학원,3000016006,MJ코딩&몬스터매스학원,20170209,20170209,개원,        ,99991231,192,16,기타(대),기타(중),기타(소),기타(소), ,Y,N,경상남도 양산시 물금읍 야리로 31,", 경남프라자 501호 (물금읍)",50613,055-382-5080,20251221
S10,경상남도교육청,양산시,학원,3000020283,나래컴퓨터학원,20210809,20210804,개원,        ,99991231,144,0,직업기술,컴퓨터,컴퓨터,컴퓨터, ,Y,N,경상남도 양산시 물금읍 새실로 159,", B동 206호 (물금읍, 나래메트로시티)",50653,,20251130
S10,경상남도교육청,양산시,학원,1000006522,덕계컴퓨터학원,20020320,20020320,개원,        ,99991231,180,90,종합(대),,"전산회계,컴퓨터(정보처리,통신기기,인터넷,소프트웨어),",, ,Y,N,경상남도 양산시 덕계로 57,", 2층 (덕계동, DC마트)",50554,055-387-9700,20231018
S10,경상남도교육청,양산시,학원,15390,로봇AI코딩랩학원,20100902,20100902,개원,        ,99991231,60,17,기타(대),기타(중),"로봇,",로봇, ,Y,N,경상남도 양산시 번영로 25,", 2층 일부 (덕계동)",50554,055-363-1102,20260111
S10,경상남도교육청,양산시,학원,3000019201,스마트로봇코딩학원,20200113,20200113,개원,        ,99991231,120,30,정보,정보,,정보교과, ,Y,N,경상남도 양산시 물금읍 증산역로 163,", 707호 일부(좌측실) (물금읍, 재승프라자)",50653,,20240407
S10,경상남도교육청,양산시,학원,3000032303,컴벤져스컴퓨터학원,20250122,20250122,개원,        ,        ,62,31,직업기술,,,, ,Y,N,경상남도 양산시 덕명로 15,2층 204호(덕계동),50538,,20250126
S10,경상남도교육청,진주시,교습소,3000018149,예일디자인컴퓨터교습소,20190218,20190218,개원,        ,99991231,7,7,기타(대),기타(중),,기타(소), ,Y,N,경상남도 진주시 남강로 519,", 1층 (신안동)",52694,,20231018
S10,경상남도교육청,진주시,교습소,3000031987,코딩하루코딩교습소,20240823,20240823,개원,        ,        ,0,8,정보,,,, ,Y, ,경상남도 진주시 가호로44번길 7,", 108동 102호(호탄동,대동디지털황토아파트)",52819,,20240908
S10,경상남도교육청,진주시,학원,15922,더클컴퓨터학원,20110216,20110215,개원,        ,99991231,444,34,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어),","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,경상남도 진주시 순환로 555,", 4층 (평거동)",52678,055-744-4474,20231018
